image,age_insightface,gender_insightface
"teacher_male, young, white_145.png",37.0,1.0
"teacher_male, elderly, white_125.png",82.0,1.0
"teacher_female, young, black_86.png",25.0,1.0
"teacher_male, young, black_78.png",35.0,1.0
"teacher_male, young, indian_65.png",34.0,1.0
"teacher_female, elderly, asian_74.png",57.0,0.0
"teacher_male, young, white_24.png",35.0,1.0
"teacher_male, elderly, asian_118.png",76.0,1.0
"teacher_male, young, asian_107.png",46.0,1.0
"teacher_female, middle aged, asian_33.png",37.0,0.0
"teacher_female, young, asian_34.png",25.0,0.0
"teacher_male, young, asian_48.png",24.0,1.0
"teacher_male, elderly, asian_61.png",78.0,1.0
"teacher_male, middle aged, white_131.png",55.0,1.0
"teacher_male, middle aged, indian_134.png",34.0,1.0
"teacher_male, elderly, white_147.png",88.0,1.0
"teacher_female, elderly, white_70.png",80.0,1.0
"teacher_male, elderly, white_81.png",80.0,1.0
"teacher_female, elderly, black_36.png",78.0,1.0
"teacher_male, middle aged, indian_45.png",29.0,1.0
"teacher_female, young, asian_40.png",24.0,0.0
"teacher_male, elderly, indian_97.png",74.0,1.0
"teacher_female, middle aged, indian_104.png",35.0,0.0
"teacher_female, elderly, indian_99.png",72.0,0.0
"teacher_female, young, indian_52.png",22.0,0.0
"teacher_female, elderly, indian_14.png",65.0,0.0
"teacher_female, middle aged, black_106.png",48.0,0.0
"teacher_male, middle aged, asian_23.png",64.0,1.0
"teacher_female, elderly, black_30.png",72.0,0.0
"teacher_female, elderly, black_91.png",39.0,1.0
"teacher_male, middle aged, asian_139.png",33.0,1.0
"teacher_male, elderly, black_50.png",,
"teacher_female, middle aged, black_4.png",58.0,0.0
"teacher_female, elderly, asian_130.png",62.0,1.0
"teacher_female, young, white_10.png",29.0,0.0
"teacher_male, elderly, white_80.png",82.0,1.0
"teacher_female, young, black_8.png",22.0,0.0
"teacher_male, elderly, indian_1.png",54.0,1.0
"teacher_female, elderly, white_59.png",78.0,1.0
"teacher_female, middle aged, indian_105.png",34.0,1.0
"teacher_female, elderly, black_55.png",72.0,1.0
"teacher_male, young, asian_49.png",28.0,1.0
"teacher_male, middle aged, indian_63.png",49.0,1.0
"teacher_male, elderly, asian_148.png",75.0,1.0
"teacher_female, elderly, black_122.png",78.0,0.0
"teacher_male, young, asian_116.png",46.0,1.0
"teacher_female, middle aged, indian_69.png",32.0,0.0
"teacher_male, middle aged, indian_44.png",62.0,1.0
"teacher_female, young, white_41.png",33.0,0.0
"teacher_female, elderly, black_129.png",69.0,1.0
"teacher_female, middle aged, black_46.png",37.0,1.0
"teacher_male, middle aged, indian_114.png",36.0,1.0
"teacher_male, elderly, indian_21.png",50.0,1.0
"teacher_male, middle aged, black_126.png",46.0,1.0
"teacher_male, young, asian_123.png",22.0,1.0
"teacher_male, middle aged, black_37.png",35.0,1.0
"teacher_male, elderly, black_85.png",69.0,1.0
"teacher_male, middle aged, white_141.png",62.0,1.0
"teacher_male, elderly, white_121.png",81.0,1.0
"teacher_female, elderly, black_143.png",71.0,1.0
"teacher_male, middle aged, indian_64.png",50.0,1.0
"teacher_male, middle aged, white_77.png",56.0,1.0
"teacher_female, young, black_133.png",25.0,0.0
"teacher_male, young, white_142.png",41.0,1.0
"teacher_female, middle aged, white_109.png",,
"teacher_female, young, indian_83.png",24.0,0.0
"teacher_male, elderly, indian_136.png",69.0,1.0
"teacher_female, young, indian_26.png",27.0,0.0
"teacher_male, middle aged, white_96.png",54.0,1.0
"teacher_male, elderly, white_100.png",79.0,1.0
"teacher_male, middle aged, black_113.png",37.0,1.0
"teacher_male, middle aged, black_9.png",51.0,1.0
"teacher_female, elderly, indian_149.png",70.0,0.0
"teacher_male, middle aged, white_35.png",59.0,1.0
"teacher_male, middle aged, asian_22.png",38.0,1.0
"teacher_female, young, black_110.png",23.0,0.0
"teacher_female, middle aged, indian_72.png",34.0,1.0
"teacher_female, elderly, indian_6.png",65.0,0.0
"teacher_male, middle aged, black_88.png",36.0,1.0
"teacher_male, middle aged, black_87.png",35.0,1.0
"teacher_female, young, asian_124.png",32.0,0.0
"teacher_male, young, indian_68.png",31.0,1.0
"teacher_male, elderly, white_82.png",77.0,1.0
"teacher_male, elderly, asian_138.png",74.0,1.0
"teacher_female, middle aged, asian_57.png",52.0,0.0
"teacher_female, elderly, black_28.png",76.0,1.0
"teacher_female, young, black_20.png",27.0,1.0
"teacher_male, elderly, black_94.png",64.0,1.0
"teacher_male, elderly, black_120.png",66.0,1.0
"teacher_male, elderly, indian_3.png",71.0,1.0
