image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
"professional athlete_female, young, asian_23.png",30,Woman,asian,neutral,1.0,59.184162,40.815834,99.99628,0.0019938808,2.6188178e-07,0.00016031957,6.20221e-07,0.001559715,1.7674253,9.55938e-08,0.020437706,0.0028072186,2.4857228,1.0846846e-05,95.723595
"professional athlete_female, young, white_0.png",24,Woman,white,neutral,1.0,99.9352,0.064800195,0.21442398,0.35895327,0.025535204,66.99635,17.112364,15.292367,1.2014999,0.0011529289,3.4454126,1.7508236,3.6329575,1.210281,88.75787
"professional athlete_male, young, indian_91.png",25,Man,latino hispanic,neutral,1.0,0.025257705,99.97475,15.775378,16.356634,8.3410015,9.921843,6.355973,43.249176,5.431073,1.423217e-12,5.431322e-05,0.0015511599,0.3203043,2.3551436e-07,94.24702
"professional athlete_female, elderly, black_66.png",30,Woman,black,neutral,1.0,73.156235,26.843761,2.9647356e-06,5.812667e-07,100.0,1.5967906e-11,2.778036e-12,3.2330572e-08,8.221343e-06,2.4287792e-09,0.0012670727,19.189913,0.0010136089,0.21360588,80.59419
"professional athlete_male, elderly, indian_50.png",49,Man,latino hispanic,neutral,1.0,0.015078104,99.98492,12.219421,17.899872,25.702879,7.8017526,6.550823,29.825254,0.097743176,7.601555e-10,0.0043122093,0.012685402,0.2526118,0.00080043264,99.63184
"professional athlete_female, elderly, black_64.png",43,Woman,black,neutral,1.0,98.49017,1.5098239,5.630754,13.138069,74.324295,0.29374343,0.18684855,6.4262977,8.122844e-06,1.6511872e-14,2.4430518e-08,5.193871,0.00083290914,8.554387e-09,94.80529
"professional athlete_male, middle aged, white_138.png",33,Man,white,neutral,1.0,0.011407821,99.988594,0.017485877,0.12015885,0.004275938,76.37617,14.1551,9.326814,3.5604347e-07,9.469539e-25,3.1305035e-07,6.2925976e-09,0.0017846824,6.824754e-13,99.998215
"professional athlete_female, middle aged, asian_42.png",31,Man,asian,neutral,1.0,15.475869,84.52414,79.487305,5.6468225,0.50358975,1.0793271,0.09126793,13.191694,0.012644828,9.677554e-11,0.2052885,0.0004560065,1.5726632,8.893345e-05,98.20886
"professional athlete_male, middle aged, white_61.png",33,Man,white,neutral,1.0,0.014537076,99.98546,3.3708892,2.525831,0.6840265,40.96665,17.76638,34.686234,0.034816306,3.1681896e-06,0.02996154,0.14397575,1.4974251,4.9213733e-05,98.29377
"professional athlete_male, middle aged, indian_89.png",34,Man,indian,neutral,1.0,0.00455427,99.995445,0.028334731,84.62785,0.17570107,0.674712,8.172351,6.32105,1.0775259,1.14066045e-08,0.018322656,0.00017247179,1.6386281,8.204137e-06,97.26534
"professional athlete_female, young, black_26.png",30,Man,black,neutral,1.0,2.9778714,97.022125,3.038103e-08,1.6983297e-05,99.999985,2.773516e-11,4.1622223e-11,2.898764e-07,5.0877694e-05,7.626381e-12,0.0014462937,0.021930266,0.009907094,0.00093342876,99.96574
"professional athlete_male, young, black_14.png",29,Man,black,neutral,1.0,0.20749125,99.7925,1.3232375e-08,8.1944656e-08,100.0,1.277584e-12,1.1928693e-12,8.858433e-09,1.758251,3.1905036e-09,0.03934903,0.44792935,0.18776383,8.32766e-06,97.5667
"professional athlete_male, middle aged, white_65.png",31,Man,white,neutral,1.0,0.018836591,99.98117,0.0048238738,0.01683328,0.00075474405,90.83153,3.8057842,5.3402843,0.0118754385,1.6839008e-08,0.0023889926,0.00035041766,0.29808506,1.1676317e-06,99.687294
"professional athlete_female, young, white_70.png",26,Woman,white,neutral,1.0,98.772835,1.2271652,0.067639,0.041764155,0.004047496,87.203674,4.6220994,8.060773,0.9684151,1.033026e-05,0.4173585,0.0981292,0.798704,0.0096105095,97.70777
"professional athlete_female, elderly, black_20.png",36,Woman,black,neutral,1.0,99.99901,0.0009902299,4.3613377,4.6627073,87.2715,0.080294326,0.04930999,3.57485,0.00048023553,4.7954934e-10,0.062093183,46.472897,2.4071255,0.29820448,50.7592
"professional athlete_female, young, white_92.png",27,Woman,latino hispanic,neutral,1.0,99.9972,0.0028037028,1.617342,6.9037056,0.5098903,30.48158,26.500801,33.98668,0.005988442,1.5148429e-09,8.042481,0.0010003265,11.346021,0.0016096291,80.602905
"professional athlete_female, middle aged, indian_90.png",30,Woman,indian,neutral,1.0,81.73025,18.269747,0.09976115,96.21897,0.12355755,0.029224293,0.027344594,3.5011294,0.030834861,3.0275436e-07,0.007664527,1.4035631,0.256398,0.004395013,98.29714
"professional athlete_female, middle aged, asian_137.png",31,Woman,asian,neutral,1.0,96.84493,3.1550727,99.890625,0.06246074,1.6970489e-06,0.0009347391,2.7961028e-07,0.045979735,4.922832e-07,4.030437e-12,8.132082e-05,0.0010153259,0.01242376,0.0014373526,99.98504
"professional athlete_male, young, white_44.png",25,Man,white,neutral,1.0,0.61129385,99.38871,0.04349186,0.01326048,0.0016899357,87.76128,1.807918,10.372371,0.12020741,3.3483107e-09,0.04336969,2.9824667e-05,1.5792341,8.8262745e-08,98.257164
"professional athlete_female, young, asian_129.png",26,Woman,asian,neutral,1.0,98.03663,1.9633759,99.99499,0.0009357183,2.394808e-07,9.741839e-05,7.268384e-08,0.0039710593,0.8305977,4.3593456e-05,1.2197807,1.0740741,2.9083383,1.0325872,92.93458
"professional athlete_male, elderly, white_109.png",46,Man,white,neutral,1.0,0.09670187,99.9033,1.486888e-06,9.010463e-05,1.7422144e-07,99.420235,0.53562367,0.044052776,0.00060312805,1.0237893e-11,8.407816e-05,0.005082261,1.1740056,1.754436e-08,98.82023
"professional athlete_male, elderly, asian_103.png",49,Man,asian,neutral,1.0,0.0224714,99.97753,92.86858,2.1935189,0.15953335,0.13478059,0.0029597867,4.6406207,0.12329457,2.4104794e-09,0.0002332311,3.2341166e-05,7.316926,1.4140171e-07,92.55952
"professional athlete_female, middle aged, indian_47.png",30,Man,indian,neutral,1.0,2.6466649,97.35334,0.014388485,97.537476,0.12496023,0.019143153,0.02362784,2.2803972,0.0017673341,1.8257795e-12,8.871957e-05,9.3086266e-05,0.098154426,2.848642e-05,99.89987
"professional athlete_male, elderly, indian_86.png",49,Man,middle eastern,neutral,1.0,0.03603833,99.96397,0.0045963717,1.9356146,0.007926587,0.61692715,96.27324,1.1616951,21.163597,2.851764e-09,0.0034022578,0.0016957925,17.27229,1.08252216e-07,61.559017
"professional athlete_female, young, asian_25.png",31,Woman,asian,neutral,1.0,90.9335,9.066505,98.431526,0.56989855,0.0032089492,0.10432095,0.003129936,0.88792,0.0014934337,4.6058055e-09,0.32077542,0.57968765,0.2456048,9.329555e-05,98.85234
"professional athlete_female, young, indian_84.png",25,Man,latino hispanic,fear,1.0,1.7590294,98.240974,6.8267794,12.895854,4.5287347,12.612494,10.312668,52.823467,0.0025436303,4.4168558e-11,70.767204,0.0023392874,0.5048483,25.811401,2.911664
"professional athlete_female, elderly, asian_97.png",44,Woman,asian,happy,1.0,98.89435,1.1056519,93.4026,0.7313673,0.02281681,0.051086377,0.00042536613,5.7917104,0.00062916346,4.298952e-07,0.0032109204,74.655365,0.022805247,0.012956025,25.30504
"professional athlete_female, elderly, black_142.png",31,Woman,black,neutral,1.0,95.56213,4.437866,1.280445e-13,8.3627916e-10,100.0,2.8878656e-18,1.3876275e-19,1.7453622e-11,0.0003330089,4.50784e-08,3.3571174,5.22087,0.12247379,0.79425067,90.50495
"professional athlete_female, young, white_112.png",22,Woman,white,neutral,1.0,99.99968,0.00032124677,0.8095839,1.207787,0.11995269,55.92875,15.405462,26.528471,0.004962644,5.638272e-12,0.00031447512,1.5573876e-05,0.31090552,1.6766703e-07,99.68379
"professional athlete_female, young, black_19.png",24,Man,black,neutral,1.0,12.386246,87.613754,0.0031904113,0.1058129,99.88067,1.2391048e-05,1.7359905e-06,0.010318377,5.198201e-09,8.1542953e-19,3.249702e-05,0.0016173893,0.000119950775,0.0048172027,99.99341
"professional athlete_female, elderly, black_11.png",42,Woman,black,happy,1.0,83.956215,16.04378,0.0013293823,0.022176478,99.97324,2.1267033e-06,3.146025e-07,0.003251775,0.0001973281,2.362361e-10,0.00049424166,70.91555,0.007681924,7.397483e-05,29.07601
"professional athlete_female, middle aged, black_46.png",32,Woman,black,happy,1.0,99.39302,0.60697675,0.07134984,6.767428,92.76537,0.002245815,0.0011472633,0.39245483,0.0022026347,1.3107242e-14,3.1773064e-07,97.82073,0.0001974876,8.987352e-05,2.1767824
"professional athlete_male, middle aged, white_5.png",31,Man,white,neutral,1.0,0.0025399704,99.99746,0.0023779753,0.04354984,0.0006824985,87.996056,6.9811573,4.976179,8.954723,0.00051830587,1.5649304,0.098596655,19.816313,0.011888123,69.55303
"professional athlete_female, middle aged, white_136.png",39,Woman,white,happy,1.0,100.0,3.820511e-08,0.011943149,0.01302464,0.00039895737,92.39651,2.9064918,4.671638,0.13639984,0.0007729176,0.0766022,81.93631,0.76757073,0.9608778,16.121466
"professional athlete_female, young, asian_106.png",30,Man,asian,neutral,1.0,41.484814,58.515186,99.89203,0.048058428,4.6878984e-05,0.0024502901,3.8055446e-06,0.05740461,0.025909577,7.034021e-07,0.14593855,0.08797549,0.66981477,0.05073205,99.01964
"professional athlete_female, young, asian_120.png",27,Woman,asian,neutral,1.0,99.35546,0.644539,69.12748,2.824924,0.53779006,0.6178028,0.0762973,26.815706,0.032158516,1.9300408e-09,0.06956197,0.00022694522,0.44020566,4.3852892e-06,99.45785
"professional athlete_male, middle aged, white_45.png",34,Man,white,neutral,1.0,0.10102522,99.89898,0.010985747,0.10486539,0.0069622057,75.96293,10.484627,13.429628,26.470535,0.0005949778,0.06682668,4.1963925,9.2533,0.00079367193,60.011555
"professional athlete_female, young, indian_127.png",27,Woman,indian,neutral,1.0,98.767075,1.2329154,0.12519822,91.351974,0.55076915,0.19482613,0.1844397,7.5927906,0.1315865,2.1373642e-06,0.004009315,0.06900747,1.3429679,0.00046519312,98.45196
"professional athlete_female, elderly, white_98.png",42,Woman,white,neutral,1.0,99.9728,0.027196528,15.233649,4.226612,1.8755565,36.94599,16.202806,25.515387,0.032936312,5.4941323e-05,0.14360638,12.398502,0.93271106,0.06302221,86.42918
"professional athlete_female, young, white_126.png",25,Woman,white,happy,1.0,88.04846,11.95154,0.44170597,0.80236495,0.14331365,51.86694,18.858744,27.88694,1.3381555e-06,2.4479012e-14,6.7684556e-07,68.46974,0.022421544,2.6826315e-08,31.50783
"professional athlete_male, elderly, white_105.png",35,Man,white,neutral,1.0,0.006619958,99.993385,1.1013156,4.642152,1.2330192,48.498116,24.800426,19.724981,0.0647876,4.501684e-11,8.384996e-05,0.004125636,1.649947,5.9739534e-07,98.281044
"professional athlete_female, elderly, indian_88.png",58,Man,indian,neutral,1.0,29.164991,70.835014,28.139574,40.78645,4.0837545,2.7084558,2.7904644,21.491308,0.10248253,3.7782446e-08,0.061599184,9.351705,0.6171111,0.006602067,89.8605
"professional athlete_female, middle aged, indian_130.png",31,Man,indian,neutral,1.0,5.0961576,94.90385,0.7415114,74.85405,0.8458382,1.864799,4.418489,17.275324,0.13862449,0.00020951335,2.3963807,17.327312,2.687892,0.0482566,77.40132
"professional athlete_female, young, indian_121.png",28,Woman,indian,neutral,1.0,99.95369,0.046321053,0.037241414,95.487564,0.35241544,0.049953476,0.04034668,4.03248,6.5129985e-05,1.0212243e-13,0.0003888346,0.011293103,0.021201728,4.1762705e-06,99.96705
"professional athlete_male, elderly, asian_17.png",51,Man,asian,neutral,1.0,0.03720339,99.96279,99.93956,0.028147968,3.7706286e-06,0.00032232373,9.515502e-09,0.03196309,1.8165445,2.3011678e-08,0.0030723498,3.9658044e-05,8.092709,1.040425e-09,90.08764
"professional athlete_female, young, white_80.png",27,Woman,white,neutral,1.0,99.56365,0.43635425,1.8341296,2.1579766,0.5048479,44.606724,14.621652,36.274673,2.7245235e-06,5.6978332e-11,0.00015955103,0.16347222,0.0059080073,0.00014346419,99.830315
"professional athlete_male, young, indian_1.png",28,Man,indian,neutral,1.0,0.0160046,99.98399,0.3632532,91.52915,2.4991722,0.18750039,0.10586526,5.315055,1.409233e-05,6.499468e-17,6.1969416e-09,0.555426,0.00042887504,2.1477387e-08,99.44413
"professional athlete_female, young, black_72.png",28,Man,black,neutral,1.0,23.165377,76.83462,0.0007161459,0.16246316,99.83546,1.8375159e-06,1.2517202e-06,0.0013646816,1.4039789e-05,5.243038e-16,1.5283564e-05,1.045504e-05,0.0006576722,0.008051197,99.99125
"professional athlete_male, young, white_81.png",28,Man,white,neutral,1.0,0.4096177,99.59038,0.066619046,0.22655985,0.0186596,66.99134,18.52331,14.173512,0.011261702,1.0285501e-15,7.1384143e-06,9.5409876e-09,0.25667128,1.1524331e-12,99.732056
"professional athlete_male, middle aged, indian_135.png",29,Man,indian,neutral,1.0,0.005442798,99.99455,2.6946495,34.362877,5.0921984,7.07323,18.63814,32.138905,3.3302348,5.0397633e-09,0.030502647,0.33586243,0.722954,4.695552e-05,95.5804
"professional athlete_male, middle aged, white_43.png",31,Man,white,neutral,1.0,0.0030744094,99.996925,8.425793e-06,0.00010747599,2.8400746e-06,98.97076,0.5889233,0.4402019,6.2249637,0.0005014749,0.050375383,1.1016669,3.822977,0.027693892,88.77183
"professional athlete_male, elderly, black_18.png",42,Man,black,neutral,1.0,0.019149046,99.98085,0.18811506,0.45287028,99.23746,0.0040041218,0.0023443669,0.11520911,2.551845,0.001227494,0.16482332,2.9911244,3.8967817,0.015694687,90.37851
"professional athlete_male, elderly, asian_21.png",42,Man,asian,neutral,1.0,0.21120934,99.78879,99.73638,0.047601867,0.00029348498,0.010427759,2.0948284e-05,0.20528434,0.087774836,2.1081461e-05,0.02015397,0.11383425,0.28250405,0.00016055386,99.49555
"professional athlete_male, elderly, black_146.png",37,Man,black,neutral,1.0,0.33442318,99.66557,3.1069615e-07,1.9217719e-06,100.0,3.5586392e-10,1.3949289e-10,2.0648247e-07,0.0017045044,8.708654e-12,5.456898e-06,0.015075122,0.0062476085,1.2474411e-06,99.97696
"professional athlete_male, young, black_139.png",26,Man,black,neutral,1.0,0.011881901,99.98811,1.0844971e-12,3.0632103e-12,100.0,6.750955e-19,1.9093067e-20,2.7153074e-13,0.266036,3.518445e-13,0.0031093296,1.847048e-06,27.161846,2.1012034e-10,72.56901
"professional athlete_male, middle aged, black_31.png",25,Man,black,neutral,1.0,0.021455422,99.978546,1.7357256e-06,1.8104727e-05,99.999985,5.1620657e-12,2.2839548e-13,1.5543215e-07,0.43436772,0.00037169416,0.109451085,7.0714955,4.4055676,0.081402875,87.89734
"professional athlete_female, middle aged, black_3.png",30,Woman,black,neutral,1.0,89.82175,10.178258,0.0027927842,0.00049380923,99.99667,1.2174703e-08,5.72496e-10,4.2891206e-05,0.0024702176,1.0982455e-06,0.14514877,44.456474,0.11452582,2.2423112,53.039066
"professional athlete_female, young, white_94.png",23,Woman,latino hispanic,happy,1.0,99.99106,0.008941736,3.7034273,3.9158647,1.4250785,27.304909,9.441721,54.209007,0.00058323547,1.509141e-06,8.635051e-05,93.84227,0.05786835,7.225493e-05,6.0991178
"professional athlete_male, elderly, indian_63.png",49,Man,latino hispanic,angry,1.0,0.2819678,99.71803,7.1032405,20.922596,4.0866365,16.53848,20.302593,31.046453,65.17306,2.280519e-06,0.3047256,6.6529183,1.0129274,0.034718197,26.821646
"professional athlete_female, middle aged, black_117.png",29,Woman,black,neutral,1.0,99.8312,0.1688056,0.0012877723,0.049362022,99.948715,1.6239928e-06,6.9141646e-07,0.00063653797,5.712111e-05,4.2378393e-14,3.1873253e-05,6.94172e-06,0.005969862,1.0852212e-05,99.99393
"professional athlete_female, young, white_100.png",25,Woman,latino hispanic,neutral,1.0,99.98215,0.017849956,3.1477907,3.2407568,1.0843565,33.098137,10.451296,48.97767,0.0012475143,2.2612558e-09,6.8231886e-05,0.0021303338,0.06535096,2.4584767e-06,99.931206
"professional athlete_male, middle aged, indian_149.png",31,Man,middle eastern,neutral,1.0,0.0008345171,99.99917,0.12969759,10.898431,0.22998229,10.792123,65.069214,12.880552,3.48666,2.2297504e-09,0.015672605,0.0022933765,1.7321262,4.795056e-05,94.7632
"professional athlete_female, young, white_99.png",26,Woman,white,neutral,1.0,99.90798,0.09201501,0.0022630275,0.003399793,5.6876725e-05,95.18748,2.0461242,2.7606714,0.10071107,4.978183e-06,9.426413,17.832438,0.5625023,6.4507346,65.627205
"professional athlete_male, young, asian_33.png",28,Man,asian,neutral,1.0,0.011322499,99.98868,99.999596,4.162179e-05,1.6582066e-10,1.1974844e-06,8.682785e-13,0.0003689539,1.103162,3.9367602e-05,1.7970607,30.108824,1.1161568,0.46988612,65.40487
"professional athlete_male, middle aged, indian_128.png",29,Man,indian,neutral,1.0,0.0017730871,99.99822,0.21405783,78.75241,1.1112263,1.5998772,7.6264124,10.696018,1.8989674e-07,5.0494463e-18,4.5051443e-09,0.030703481,0.0010202861,1.4138504e-09,99.96828
"professional athlete_female, middle aged, white_27.png",36,Woman,white,happy,1.0,99.99796,0.0020433955,0.015451126,0.012489002,0.0005794042,93.6298,2.421438,3.9202464,0.003172499,7.9239857e-07,5.9436665e-05,74.31371,0.017414218,0.004325607,25.661312
"professional athlete_female, middle aged, black_36.png",27,Woman,black,neutral,1.0,73.28836,26.711643,0.005081358,0.02913817,99.96456,2.7490807e-06,5.857119e-07,0.0012228439,1.6984066e-05,4.580489e-12,4.215082e-05,1.8279982,0.0018817605,0.013240526,98.156815
"professional athlete_female, young, black_37.png",29,Woman,black,neutral,1.0,82.79251,17.207489,1.5884621e-10,2.0669781e-09,100.0,1.6341669e-16,1.32318615e-17,2.247999e-11,3.092625e-06,2.0627262e-11,0.00030204115,13.854478,0.00094990956,0.00594975,86.13832
"professional athlete_female, young, white_24.png",23,Woman,white,neutral,1.0,99.58356,0.41643927,0.013852023,0.011499784,0.00074088154,91.48461,3.0543718,5.434917,0.0081743235,3.1990705e-08,0.0016533016,0.0057276604,0.10274515,2.8567729e-06,99.88169
"professional athlete_female, elderly, indian_34.png",44,Woman,indian,neutral,1.0,74.46139,25.538609,0.02458462,99.25567,0.030866504,0.03723845,0.17709538,0.474537,5.994421,0.034029003,23.647072,7.4203014,3.551025,0.67837924,58.67477
"professional athlete_male, young, indian_73.png",23,Man,indian,neutral,1.0,0.11961409,99.88039,2.1539357,58.04471,2.3157167,1.4391867,1.1409532,34.905502,0.09964531,6.914734e-13,6.7772824e-05,9.605004e-05,0.15357329,9.077762e-09,99.74662
"professional athlete_female, young, asian_67.png",26,Woman,asian,neutral,1.0,99.610535,0.3894593,87.78903,2.3639536,0.3345542,0.7419303,0.08486004,8.68567,1.6536819,2.0135094e-10,0.019266935,8.541524e-07,7.555813,1.4911294e-08,90.77124
"professional athlete_female, young, white_38.png",27,Woman,white,neutral,1.0,99.695076,0.30492276,0.022983223,0.08353735,0.004735941,81.90632,8.992541,8.989883,1.6196594e-08,2.9288022e-25,1.4288993e-09,6.3795613e-09,5.812454e-05,7.169588e-13,99.99994
"professional athlete_female, elderly, asian_132.png",34,Woman,asian,neutral,1.0,92.35305,7.6469502,95.42568,1.5706453,0.0067046797,0.20835261,0.0029176301,2.7856967,16.807224,0.29356548,1.3234386,0.3800454,15.287888,0.010043739,65.8978
"professional athlete_male, elderly, white_7.png",49,Man,white,neutral,1.0,0.08787635,99.912125,8.06416e-05,0.00025737207,2.4338046e-06,99.56001,0.17262146,0.2670292,0.62703156,1.7751425e-09,0.0022645562,0.007957877,0.7099573,2.5060742e-06,98.65279
"professional athlete_male, middle aged, asian_85.png",28,Man,asian,neutral,1.0,0.0049939477,99.995,99.99988,5.0446706e-06,9.6849626e-11,2.608101e-06,3.4872246e-13,0.00011668291,0.42141408,2.0881544e-06,0.34939027,2.5847688,1.7760032,0.0012120532,94.86721
"professional athlete_female, young, white_115.png",28,Woman,white,neutral,1.0,99.63265,0.36735162,1.2142584e-05,1.7009774e-05,2.1638837e-07,99.623955,0.108482726,0.26753294,0.27120864,1.1404202e-05,0.036473256,0.009339152,2.3593013,0.0047218516,97.31895
"professional athlete_female, middle aged, indian_131.png",29,Woman,indian,happy,1.0,97.87705,2.1229372,0.34761548,68.85748,1.1950052,0.7807878,0.94812584,27.870995,2.384728e-07,2.4418887e-12,0.0011407718,69.45812,0.000981764,0.04614968,30.493607
"professional athlete_female, young, asian_110.png",27,Woman,asian,neutral,1.0,88.60305,11.396955,99.96363,0.012679743,2.5395058e-05,0.0052689738,1.5740161e-05,0.01838409,2.411855,8.949403e-05,20.775473,0.52959913,3.316123,13.0975485,59.869312
"professional athlete_male, elderly, asian_51.png",37,Man,asian,neutral,1.0,0.084534615,99.91547,100.0,5.998356e-08,5.3964066e-14,7.4074573e-09,4.3024986e-17,2.394235e-06,0.903394,3.4602976e-06,0.012662068,0.004858764,3.1442528,5.9417857e-06,95.93482
"professional athlete_male, elderly, asian_30.png",48,Man,asian,sad,1.0,0.06496173,99.935036,99.92939,0.015635066,0.00010152868,0.00017817991,6.150731e-07,0.05469048,35.249157,0.0003904009,0.006470149,6.1315006e-07,58.30189,1.6395237e-09,6.4420953
"professional athlete_female, elderly, white_58.png",29,Woman,white,disgust,1.0,95.6948,4.3051963,0.11548238,0.16504078,0.012740161,76.84485,7.3079863,15.553902,18.20064,37.073654,2.0315464,1.186556,13.535282,0.041931998,27.930391
"professional athlete_female, elderly, black_35.png",35,Woman,black,neutral,1.0,99.96482,0.035174157,0.5905529,1.949364,97.135254,0.0017940953,0.0009391735,0.32210287,0.00065538555,2.393176e-10,0.00010652572,0.93189245,12.083686,4.3553152e-07,86.983665
"professional athlete_female, elderly, black_101.png",41,Woman,black,neutral,1.0,53.33144,46.668564,0.06420991,0.34215218,99.42488,0.0007155526,0.0002635855,0.1677711,0.00092609396,2.3781907e-15,6.9242753e-07,16.538122,0.19955556,5.540736e-07,83.2614
"professional athlete_male, young, white_78.png",24,Man,white,neutral,1.0,0.037740685,99.96226,0.07776465,0.19367668,0.020632986,74.41624,12.175807,13.115879,3.5356061,0.03411903,0.53063005,26.675825,6.858558,0.011080937,62.35418
"professional athlete_female, elderly, indian_77.png",48,Man,indian,neutral,1.0,9.776458,90.22354,1.787973,88.74063,0.67888254,0.17442133,0.24970278,8.368395,0.7746297,7.811333e-07,0.011369436,0.048154373,2.82345,1.5773707e-05,96.34238
